State,Year,Quarter,Pincode,Transaction_Count,Transaction_Amount
assam,2020,4,782002,26,9959
assam,2020,4,781012,25,16120
assam,2021,1,781022,81,81773
assam,2021,1,781032,75,35239
assam,2021,1,781005,51,17477
assam,2021,1,781007,46,19477
assam,2021,1,781001,45,32800
assam,2021,1,781028,44,26978
assam,2021,1,781038,43,31376
assam,2021,1,781011,43,26167
assam,2021,1,781012,38,20493
assam,2021,1,781019,38,22436
assam,2021,2,781032,79,47103
assam,2021,2,781022,69,82110
assam,2021,2,781038,56,43392
assam,2021,2,781019,48,34608
assam,2021,2,781011,42,43869
assam,2021,2,781012,36,34326
assam,2021,2,781020,35,22080
assam,2021,2,783380,35,24002
assam,2021,2,781005,33,30286
assam,2021,2,781021,32,29627
assam,2021,3,781032,121,117986
assam,2021,3,781022,77,105026
assam,2021,3,781038,67,60578
assam,2021,3,781001,61,46338
assam,2021,3,781011,60,40685
assam,2021,3,781028,59,55210
assam,2021,3,781025,59,60274
assam,2021,3,783380,56,54776
assam,2021,3,781005,55,42333
assam,2021,3,786003,46,54906
assam,2021,4,781032,166,209584
assam,2021,4,781022,162,206024
assam,2021,4,781001,131,145595
assam,2021,4,781038,131,151289
assam,2021,4,782462,125,269242
assam,2021,4,781028,97,117670
assam,2021,4,783380,95,161876
assam,2021,4,781011,90,111638
assam,2021,4,781025,87,109884
assam,2021,4,781317,83,119272
assam,2022,1,781032,277,421464
assam,2022,1,781022,249,325730
assam,2022,1,781038,223,292856
assam,2022,1,785001,206,296160
assam,2022,1,781001,181,198810
assam,2022,1,781028,167,204680
assam,2022,1,781025,153,229632
assam,2022,1,781011,152,223616
assam,2022,1,786001,151,170998
assam,2022,1,781017,145,198245
assam,2022,2,781022,181,236099
assam,2022,2,781032,167,208988
assam,2022,2,781028,135,255489
assam,2022,2,781011,129,190583
assam,2022,2,781001,129,178912
assam,2022,2,783370,127,107047
assam,2022,2,781038,115,152833
assam,2022,2,786001,105,109806
assam,2022,2,781017,92,135360
assam,2022,2,781019,89,85390
assam,2022,3,781032,288,333196
assam,2022,3,781022,215,254861
assam,2022,3,781001,198,216933
assam,2022,3,781038,195,280021
assam,2022,3,781011,189,227691
assam,2022,3,781028,155,197269
assam,2022,3,786001,153,203013
assam,2022,3,781012,147,213250
assam,2022,3,786003,139,189690
assam,2022,3,783380,137,250499
assam,2022,4,781032,386,453000
assam,2022,4,781022,373,505459
assam,2022,4,781038,347,406810
assam,2022,4,781001,296,317894
assam,2022,4,781028,291,353306
assam,2022,4,781011,279,326354
assam,2022,4,781025,273,293127
assam,2022,4,786001,220,308313
assam,2022,4,781019,219,249614
assam,2022,4,786003,213,302699
assam,2023,1,781022,390,583421
assam,2023,1,781032,390,519186
assam,2023,1,781038,314,420735
assam,2023,1,781028,287,380465
assam,2023,1,781001,271,371714
assam,2023,1,781025,263,272960
assam,2023,1,781011,251,390399
assam,2023,1,785001,249,357351
assam,2023,1,781019,220,279250
assam,2023,1,786003,216,302332
assam,2023,2,781022,315,523785
assam,2023,2,781032,285,451697
assam,2023,2,781001,213,267048
assam,2023,2,781038,210,416205
assam,2023,2,786001,198,264286
assam,2023,2,781028,189,342060
assam,2023,2,782003,187,372489
assam,2023,2,786003,167,297383
assam,2023,2,783380,157,244644
assam,2023,2,781017,156,239237
assam,2023,3,781032,345,438318
assam,2023,3,781038,316,501522
assam,2023,3,781001,312,327784
assam,2023,3,781022,306,457519
assam,2023,3,786001,225,283791
assam,2023,3,781025,225,250518
assam,2023,3,782435,219,299590
assam,2023,3,786003,216,357624
assam,2023,3,781317,207,295109
assam,2023,3,783380,200,282704
assam,2023,4,781032,366,494519
assam,2023,4,781022,364,589483
assam,2023,4,781038,293,452627
assam,2023,4,785001,286,437885
assam,2023,4,781011,267,426412
assam,2023,4,781001,261,328896
assam,2023,4,781028,256,377877
assam,2023,4,783380,242,370274
assam,2023,4,784001,215,354613
assam,2023,4,781025,213,250411
assam,2024,1,781032,425,583554
assam,2024,1,781022,358,536755
assam,2024,1,785001,348,554884
assam,2024,1,781038,347,575653
assam,2024,1,783380,342,581070
assam,2024,1,781001,338,441751
assam,2024,1,781028,276,402776
assam,2024,1,782002,273,440229
assam,2024,1,782003,268,434925
assam,2024,1,781316,264,323085
assam,2024,2,781032,298,404482
assam,2024,2,781022,281,524520
assam,2024,2,783380,261,453530
assam,2024,2,781038,231,389677
assam,2024,2,781028,205,306617
assam,2024,2,781011,189,282887
assam,2024,2,781001,186,256239
assam,2024,2,781017,184,315659
assam,2024,2,785001,182,324937
assam,2024,2,783370,182,277519
assam,2024,3,781003,274,449785
assam,2024,3,781034,216,383219
assam,2024,3,783370,212,349532
assam,2024,3,783380,212,360878
assam,2024,3,785001,205,438720
assam,2024,3,781040,198,333310
assam,2024,3,781025,189,314319
assam,2024,3,781028,177,267435
assam,2024,3,781011,177,261128
assam,2024,3,781019,173,332660
assam,2024,4,781003,330,543498
assam,2024,4,783380,293,414257
assam,2024,4,781040,272,476346
assam,2024,4,781011,261,301308
assam,2024,4,781025,254,328825
assam,2024,4,785001,243,460119
assam,2024,4,781034,242,336709
assam,2024,4,781019,228,430692
assam,2024,4,783101,226,351828
assam,2024,4,783370,221,393094
bihar,2020,2,800001,126,21331
bihar,2020,2,800020,105,19710
bihar,2020,2,800006,57,9978
bihar,2020,2,801503,42,7212
bihar,2020,2,851101,40,7248
bihar,2020,2,845438,39,7637
bihar,2020,2,845401,38,7520
bihar,2020,2,800023,35,6460
bihar,2020,2,852201,35,6150
bihar,2020,2,851116,34,6046
bihar,2020,3,800001,357,78191
bihar,2020,3,800020,264,55025
bihar,2020,3,845401,135,30537
bihar,2020,3,800006,126,23361
bihar,2020,3,842001,112,25875
bihar,2020,3,812001,109,26403
bihar,2020,3,844101,106,25813
bihar,2020,3,801503,103,27115
bihar,2020,3,854301,99,21383
bihar,2020,3,802301,98,19569
bihar,2020,4,800001,283,183251
bihar,2020,4,800020,263,182521
bihar,2020,4,800006,147,89867
bihar,2020,4,812001,101,69440
bihar,2020,4,845401,98,53755
bihar,2020,4,842001,90,54062
bihar,2020,4,801503,89,60238
bihar,2020,4,800007,83,64237
bihar,2020,4,823001,81,50166
bihar,2020,4,845438,81,41589
bihar,2021,1,800001,393,228403
bihar,2021,1,800020,286,161357
bihar,2021,1,800006,203,86155
bihar,2021,1,845401,148,69335
bihar,2021,1,823001,145,82025
bihar,2021,1,845438,118,65310
bihar,2021,1,823002,117,66383
bihar,2021,1,848101,111,93902
bihar,2021,1,842001,110,63789
bihar,2021,1,802301,108,70464
bihar,2021,2,800001,471,351926
bihar,2021,2,800020,318,272869
bihar,2021,2,800006,195,137348
bihar,2021,2,801503,144,140382
bihar,2021,2,812001,142,144147
bihar,2021,2,845438,141,103042
bihar,2021,2,800002,139,102063
bihar,2021,2,842001,135,89214
bihar,2021,2,845401,131,120903
bihar,2021,2,843334,128,90410
bihar,2021,3,800001,622,539872
bihar,2021,3,800020,457,355333
bihar,2021,3,800006,302,225173
bihar,2021,3,801503,236,208188
bihar,2021,3,821115,223,135165
bihar,2021,3,851131,210,145635
bihar,2021,3,800002,210,186550
bihar,2021,3,812001,205,218249
bihar,2021,3,845438,195,145376
bihar,2021,3,800007,187,148603
bihar,2021,4,800001,766,735530
bihar,2021,4,800020,700,613059
bihar,2021,4,800006,369,298707
bihar,2021,4,801503,278,363057
bihar,2021,4,842001,255,269520
bihar,2021,4,800002,250,276228
bihar,2021,4,844101,241,214665
bihar,2021,4,823001,233,211852
bihar,2021,4,800007,225,190952
bihar,2021,4,812001,223,211107
bihar,2022,1,800001,704,796836
bihar,2022,1,800020,479,448683
bihar,2022,1,801503,311,467728
bihar,2022,1,811213,306,141104
bihar,2022,1,800006,294,294999
bihar,2022,1,812001,243,284667
bihar,2022,1,800007,215,234583
bihar,2022,1,842001,210,230416
bihar,2022,1,800026,188,223104
bihar,2022,1,842002,184,257733
bihar,2022,2,800001,798,849952
bihar,2022,2,800020,568,534170
bihar,2022,2,811213,499,220452
bihar,2022,2,800006,364,351545
bihar,2022,2,801503,321,368015
bihar,2022,2,812001,251,332849
bihar,2022,2,846004,250,213376
bihar,2022,2,842001,224,259723
bihar,2022,2,800002,222,254627
bihar,2022,2,800007,216,255536
bihar,2022,3,800001,1202,1329988
bihar,2022,3,800020,714,796800
bihar,2022,3,800006,461,443836
bihar,2022,3,801503,439,495181
bihar,2022,3,844101,351,360663
bihar,2022,3,842001,325,346019
bihar,2022,3,812001,318,338120
bihar,2022,3,800002,304,316510
bihar,2022,3,800007,302,360011
bihar,2022,3,845401,266,264953
bihar,2022,4,800001,1363,1554670
bihar,2022,4,800020,775,796486
bihar,2022,4,800006,578,565278
bihar,2022,4,801503,443,583895
bihar,2022,4,800007,411,362730
bihar,2022,4,842001,404,458688
bihar,2022,4,842002,353,387096
bihar,2022,4,800002,343,433027
bihar,2022,4,812001,318,406355
bihar,2022,4,844101,306,318919
bihar,2023,1,800001,1144,1280139
bihar,2023,1,800020,694,822562
bihar,2023,1,800006,433,422875
bihar,2023,1,801503,412,637141
bihar,2023,1,842002,304,338611
bihar,2023,1,812001,298,376896
bihar,2023,1,842001,297,391575
bihar,2023,1,800002,291,375950
bihar,2023,1,844101,275,339925
bihar,2023,1,800026,273,327801
bihar,2023,2,800001,1237,1451616
bihar,2023,2,800020,778,911768
bihar,2023,2,800006,490,522347
bihar,2023,2,842001,477,509103
bihar,2023,2,842002,431,481174
bihar,2023,2,801503,416,563711
bihar,2023,2,800002,317,435701
bihar,2023,2,800007,315,412062
bihar,2023,2,841301,288,298855
bihar,2023,2,800023,284,370428
bihar,2023,3,800001,1838,2006880
bihar,2023,3,800020,1198,1154873
bihar,2023,3,800006,764,756104
bihar,2023,3,801503,658,818150
bihar,2023,3,800007,490,567998
bihar,2023,3,800002,474,583278
bihar,2023,3,842001,413,473832
bihar,2023,3,801505,392,422817
bihar,2023,3,800026,383,394991
bihar,2023,3,844101,368,421782
bihar,2023,4,800001,1458,2069004
bihar,2023,4,800020,856,1083072
bihar,2023,4,801503,612,945796
bihar,2023,4,800006,580,604152
bihar,2023,4,812001,528,728832
bihar,2023,4,800002,454,586469
bihar,2023,4,844101,444,649688
bihar,2023,4,842002,437,583997
bihar,2023,4,842001,434,561217
bihar,2023,4,800007,405,467949
bihar,2024,1,800001,1347,1827045
bihar,2024,1,800020,837,1078403
bihar,2024,1,800006,608,715492
bihar,2024,1,801503,492,832502
bihar,2024,1,845401,440,550428
bihar,2024,1,844101,432,496698
bihar,2024,1,812001,428,565601
bihar,2024,1,848101,419,495114
bihar,2024,1,851101,403,479140
bihar,2024,1,842002,398,434633
bihar,2024,2,800001,1449,2116116
bihar,2024,2,800020,903,1323457
bihar,2024,2,800006,592,665340
bihar,2024,2,845401,546,727997
bihar,2024,2,801503,512,840650
bihar,2024,2,812001,475,683399
bihar,2024,2,848101,441,590155
bihar,2024,2,842002,440,566498
bihar,2024,2,844101,428,576915
bihar,2024,2,842001,397,531057
bihar,2024,3,800001,1838,2276161
bihar,2024,3,800020,948,1333497
bihar,2024,3,823001,742,1061240
bihar,2024,3,801503,682,1076611
bihar,2024,3,845401,632,850620
bihar,2024,3,800007,623,783955
bihar,2024,3,800002,555,721038
bihar,2024,3,800006,549,676131
bihar,2024,3,800014,509,743931
bihar,2024,3,812001,502,645444
bihar,2024,4,800001,1839,2605774
bihar,2024,4,800020,986,1291804
bihar,2024,4,845401,888,1273061
bihar,2024,4,823001,824,1223690
bihar,2024,4,801503,783,1369198
bihar,2024,4,812001,704,859855
bihar,2024,4,800007,692,925914
bihar,2024,4,800006,662,849642
bihar,2024,4,854301,642,981777
bihar,2024,4,800014,594,944825
chandigarh,2020,2,160101,31,6158
chandigarh,2020,2,160047,25,4718
chandigarh,2020,2,160036,16,3261
chandigarh,2020,2,160023,12,2002
chandigarh,2020,2,160014,10,2186
chandigarh,2020,2,160001,9,1735
chandigarh,2020,2,160022,9,1725
chandigarh,2020,2,160030,7,1925
chandigarh,2020,2,160002,6,1201
chandigarh,2020,2,160012,4,739
chandigarh,2020,3,160047,48,11353
chandigarh,2020,3,160101,39,12418
chandigarh,2020,3,160036,28,6734
chandigarh,2020,3,160022,28,6267
chandigarh,2020,3,160002,20,7736
chandigarh,2020,3,160030,19,5037
chandigarh,2020,3,160014,13,3266
chandigarh,2020,3,160003,11,2698
chandigarh,2020,3,160019,10,3452
chandigarh,2020,3,160025,9,2765
chandigarh,2020,4,160101,35,26948
chandigarh,2020,4,160047,23,20300
chandigarh,2020,4,160022,17,8093
chandigarh,2020,4,160014,17,13335
chandigarh,2020,4,160002,17,18628
chandigarh,2020,4,160036,14,15088
chandigarh,2020,4,160001,10,5832
chandigarh,2020,4,160003,10,10356
chandigarh,2020,4,160017,10,5158
chandigarh,2020,4,160020,9,4577
chandigarh,2021,1,160101,51,30704
chandigarh,2021,1,160036,46,19175
chandigarh,2021,1,160002,41,42248
chandigarh,2021,1,160047,30,25522
chandigarh,2021,1,160022,30,14900
chandigarh,2021,1,160014,24,10528
chandigarh,2021,1,160030,23,14328
chandigarh,2021,1,160015,12,11232
chandigarh,2021,1,160008,11,14477
chandigarh,2021,1,160017,10,8735
chandigarh,2021,2,160002,61,56288
chandigarh,2021,2,160036,56,38035
chandigarh,2021,2,160047,35,25946
chandigarh,2021,2,160101,34,24311
chandigarh,2021,2,160014,31,26599
chandigarh,2021,2,160022,24,17274
chandigarh,2021,2,160030,21,29653
chandigarh,2021,2,160025,21,18699
chandigarh,2021,2,160019,16,15730
chandigarh,2021,2,160011,9,6380
chandigarh,2021,3,160002,80,59092
chandigarh,2021,3,160036,49,34232
chandigarh,2021,3,160047,41,27467
chandigarh,2021,3,160101,40,74996
chandigarh,2021,3,160022,30,40376
chandigarh,2021,3,160014,29,23604
chandigarh,2021,3,160030,26,22645
chandigarh,2021,3,160008,24,43209
chandigarh,2021,3,160011,21,10952
chandigarh,2021,3,160020,20,15804
chandigarh,2021,4,160002,136,111958
chandigarh,2021,4,160101,110,129529
chandigarh,2021,4,160036,74,114088
chandigarh,2021,4,160022,60,81459
chandigarh,2021,4,160047,47,65127
chandigarh,2021,4,160014,37,38794
chandigarh,2021,4,160030,29,37767
chandigarh,2021,4,160015,27,14719
chandigarh,2021,4,160003,25,26513
chandigarh,2021,4,160025,21,23723
chandigarh,2022,1,160101,120,170516
chandigarh,2022,1,160002,108,164789
chandigarh,2022,1,160047,83,105979
chandigarh,2022,1,160036,64,105352
chandigarh,2022,1,160014,55,66927
chandigarh,2022,1,160030,52,52656
chandigarh,2022,1,160022,47,65051
chandigarh,2022,1,160015,31,52627
chandigarh,2022,1,160003,26,33925
chandigarh,2022,1,160017,25,34012
chandigarh,2022,2,160002,178,239321
chandigarh,2022,2,160101,178,208178
chandigarh,2022,2,160036,147,205089
chandigarh,2022,2,160022,115,156469
chandigarh,2022,2,160047,90,140603
chandigarh,2022,2,160030,84,93049
chandigarh,2022,2,160014,83,108535
chandigarh,2022,2,160017,54,82635
chandigarh,2022,2,160003,51,71758
chandigarh,2022,2,160011,45,66154
chandigarh,2022,3,160101,197,224851
chandigarh,2022,3,160036,183,231970
chandigarh,2022,3,160002,170,199561
chandigarh,2022,3,160047,147,215373
chandigarh,2022,3,160022,110,151167
chandigarh,2022,3,160014,93,149268
chandigarh,2022,3,160030,77,81762
chandigarh,2022,3,160025,69,73353
chandigarh,2022,3,160015,63,76017
chandigarh,2022,3,160019,60,82431
chandigarh,2022,4,160002,201,270411
chandigarh,2022,4,160101,190,259504
chandigarh,2022,4,160036,135,190200
chandigarh,2022,4,160047,127,171399
chandigarh,2022,4,160022,100,151398
chandigarh,2022,4,160030,88,166835
chandigarh,2022,4,160014,70,75999
chandigarh,2022,4,160015,67,84135
chandigarh,2022,4,160003,63,91296
chandigarh,2022,4,160019,55,85464
chandigarh,2023,1,160101,225,285617
chandigarh,2023,1,160002,203,272265
chandigarh,2023,1,160047,139,229677
chandigarh,2023,1,160036,132,213719
chandigarh,2023,1,160014,98,129066
chandigarh,2023,1,160022,89,177081
chandigarh,2023,1,160030,85,189119
chandigarh,2023,1,160015,69,124176
chandigarh,2023,1,160019,68,74432
chandigarh,2023,1,160003,65,108039
chandigarh,2023,2,160101,229,301119
chandigarh,2023,2,160002,218,267703
chandigarh,2023,2,160036,169,225455
chandigarh,2023,2,160047,149,283895
chandigarh,2023,2,160022,129,201947
chandigarh,2023,2,160030,122,164403
chandigarh,2023,2,160014,103,118597
chandigarh,2023,2,160015,86,97387
chandigarh,2023,2,160003,78,114849
chandigarh,2023,2,160019,65,154114
chandigarh,2023,3,160002,270,370626
chandigarh,2023,3,160101,232,312944
chandigarh,2023,3,160036,194,271410
chandigarh,2023,3,160047,182,288196
chandigarh,2023,3,160022,140,185158
chandigarh,2023,3,160014,121,174875
chandigarh,2023,3,160030,108,142944
chandigarh,2023,3,160019,90,85042
chandigarh,2023,3,160020,81,147399
chandigarh,2023,3,160015,76,104632
chandigarh,2023,4,160101,269,425028
chandigarh,2023,4,160002,240,337244
chandigarh,2023,4,160036,188,346084
chandigarh,2023,4,160047,175,398113
chandigarh,2023,4,160022,120,208612
chandigarh,2023,4,160030,91,116986
chandigarh,2023,4,160014,83,121236
chandigarh,2023,4,160015,70,115832
chandigarh,2023,4,160003,65,88079
chandigarh,2023,4,160019,56,109831
chandigarh,2024,1,160101,252,441749
chandigarh,2024,1,160002,222,355398
chandigarh,2024,1,160047,180,402149
chandigarh,2024,1,160036,166,289727
chandigarh,2024,1,160014,110,162345
chandigarh,2024,1,160022,104,213708
chandigarh,2024,1,160003,93,126741
chandigarh,2024,1,160030,74,112673
chandigarh,2024,1,160015,68,155186
chandigarh,2024,1,160019,61,135086
chandigarh,2024,2,160101,251,383991
chandigarh,2024,2,160002,205,365016
chandigarh,2024,2,160036,177,281469
chandigarh,2024,2,160047,168,296125
chandigarh,2024,2,160022,132,310916
chandigarh,2024,2,160030,98,230555
chandigarh,2024,2,160014,94,135454
chandigarh,2024,2,160003,93,177676
chandigarh,2024,2,160020,77,134588
chandigarh,2024,2,160019,67,115306
chandigarh,2024,3,160101,272,433778
chandigarh,2024,3,160002,257,401173
chandigarh,2024,3,160047,204,368947
chandigarh,2024,3,160036,190,353800
chandigarh,2024,3,160022,132,234384
chandigarh,2024,3,160019,93,160912
chandigarh,2024,3,160014,92,120308
chandigarh,2024,3,160001,87,139247
chandigarh,2024,3,160015,82,159940
chandigarh,2024,3,160030,81,149501
chandigarh,2024,4,160101,335,600148
chandigarh,2024,4,160002,281,413943
chandigarh,2024,4,160036,224,368493
chandigarh,2024,4,160047,185,371116
chandigarh,2024,4,160014,136,212622
chandigarh,2024,4,160022,125,212298
chandigarh,2024,4,160001,91,227186
chandigarh,2024,4,160019,83,130585
chandigarh,2024,4,160003,77,152055
chandigarh,2024,4,160020,76,130782
chhattisgarh,2020,2,495001,93,16932
chhattisgarh,2020,2,492001,80,17951
chhattisgarh,2020,2,496005,52,9404
chhattisgarh,2020,2,492009,46,8887
chhattisgarh,2020,2,492099,44,7370
chhattisgarh,2020,2,497001,40,7743
chhattisgarh,2020,2,495660,40,6255
chhattisgarh,2020,2,492007,38,7005
chhattisgarh,2020,2,491001,33,7020
chhattisgarh,2020,2,492013,31,5551
chhattisgarh,2020,3,492001,359,109861
chhattisgarh,2020,3,495001,206,55096
chhattisgarh,2020,3,496005,140,43730
chhattisgarh,2020,3,497001,126,35416
chhattisgarh,2020,3,492009,122,40671
chhattisgarh,2020,3,491001,111,30720
chhattisgarh,2020,3,490023,108,33094
chhattisgarh,2020,3,492013,96,28185
chhattisgarh,2020,3,495660,88,18917
chhattisgarh,2020,3,492099,85,25592
chhattisgarh,2020,4,492001,165,90502
chhattisgarh,2020,4,495001,161,107277
chhattisgarh,2020,4,492013,75,37409
chhattisgarh,2020,4,496005,68,38447
chhattisgarh,2020,4,491441,64,38402
chhattisgarh,2020,4,496118,62,2322
chhattisgarh,2020,4,497001,62,33960
chhattisgarh,2020,4,494001,62,51106
chhattisgarh,2020,4,491001,58,31152
chhattisgarh,2020,4,492009,57,32693
chhattisgarh,2021,1,492001,241,112353
chhattisgarh,2021,1,495001,212,116359
chhattisgarh,2021,1,497001,114,63987
chhattisgarh,2021,1,492009,105,45855
