State,Year,Quarter,District,Transaction_Count,Transaction_Amount
rajasthan,2024,1,kota district,2292,3842208
rajasthan,2024,1,jhunjhunu district,2299,4068476
rajasthan,2024,2,pali district,1295,2211618
rajasthan,2024,2,ganganagar district,2057,4376293
rajasthan,2024,2,churu district,975,1930618
rajasthan,2024,2,jaipur district,15812,26736985
rajasthan,2024,2,baran district,507,748080
rajasthan,2024,2,bhilwara district,1497,2217047
rajasthan,2024,2,banswara district,468,783505
rajasthan,2024,2,dungarpur district,322,494562
rajasthan,2024,2,tonk district,641,1000905
rajasthan,2024,2,jodhpur district,3196,6029033
rajasthan,2024,2,karauli district,527,718391
rajasthan,2024,2,udaipur district,1994,3479737
rajasthan,2024,2,dausa district,900,1471665
rajasthan,2024,2,nagaur district,1379,2825809
rajasthan,2024,2,bharatpur district,1178,1557793
rajasthan,2024,2,barmer district,1277,2092898
rajasthan,2024,2,ajmer district,1903,3397263
rajasthan,2024,2,chittorgarh district,856,1546484
rajasthan,2024,2,hanumangarh district,1283,2730563
rajasthan,2024,2,pratapgarh district,273,473251
rajasthan,2024,2,sawai madhopur district,688,854120
rajasthan,2024,2,jalore district,1079,2556175
rajasthan,2024,2,bikaner district,1353,2742256
rajasthan,2024,2,sikar district,2409,4497042
rajasthan,2024,2,dholpur district,481,593107
rajasthan,2024,2,sirohi district,653,1133148
rajasthan,2024,2,rajsamand district,534,930893
rajasthan,2024,2,jaisalmer district,497,842114
rajasthan,2024,2,bundi district,515,836801
rajasthan,2024,2,jhalawar district,487,693953
rajasthan,2024,2,alwar district,3664,5322993
rajasthan,2024,2,kota district,2418,3944904
rajasthan,2024,2,jhunjhunu district,2123,3734651
rajasthan,2024,3,dudu district,188,270133
rajasthan,2024,3,sri ganganagar district,1591,3319667
rajasthan,2024,3,ganganagar district,2,7415
rajasthan,2024,3,kekri district,212,351029
rajasthan,2024,3,jaipur district,15969,25033274
rajasthan,2024,3,baran district,613,848066
rajasthan,2024,3,khairthal tijara district,1490,2122845
rajasthan,2024,3,bhilwara district,1316,2327086
rajasthan,2024,3,jodhpur rural district,994,1942467
rajasthan,2024,3,tonk district,628,1072940
rajasthan,2024,3,phalodi district,237,494092
rajasthan,2024,3,neem ka thana district,920,1462415
rajasthan,2024,3,nagaur district,769,1335242
rajasthan,2024,3,barmer district,948,1958382
rajasthan,2024,3,ajmer district,1828,3150883
rajasthan,2024,3,beawar district,645,1118444
rajasthan,2024,3,balotra district,515,852264
rajasthan,2024,3,hanumangarh district,1376,2760492
rajasthan,2024,3,sanchore district,383,951930
rajasthan,2024,3,rajsamand district,685,1189921
rajasthan,2024,3,bundi district,620,910788
rajasthan,2024,3,shahpura district,292,511453
rajasthan,2024,3,jhunjhunu district,2187,3604609
rajasthan,2024,3,anupgarh district,517,1253374
rajasthan,2024,3,pali district,1049,1833319
rajasthan,2024,3,churu district,1159,2089023
rajasthan,2024,3,deedwana kuchaman district,750,1505942
rajasthan,2024,3,banswara district,401,734558
rajasthan,2024,3,gangapur city district,425,566250
rajasthan,2024,3,dungarpur district,318,622008
rajasthan,2024,3,jodhpur district,2647,5065224
rajasthan,2024,3,karauli district,442,553214
rajasthan,2024,3,udaipur district,2283,3764539
rajasthan,2024,3,dausa district,999,1475040
rajasthan,2024,3,bharatpur district,903,1235191
rajasthan,2024,3,kotputli behror district,1362,2049561
rajasthan,2024,3,chittorgarh district,956,1677174
rajasthan,2024,3,pratapgarh district,230,474165
rajasthan,2024,3,sawai madhopur district,509,682777
rajasthan,2024,3,jalore district,619,1408768
rajasthan,2024,3,bikaner district,1385,2683355
rajasthan,2024,3,sikar district,2773,5021518
rajasthan,2024,3,dholpur district,480,594388
rajasthan,2024,3,sirohi district,772,1378744
rajasthan,2024,3,jaisalmer district,522,1036554
rajasthan,2024,3,jaipur rural district,2943,4881552
rajasthan,2024,3,jhalawar district,582,927896
rajasthan,2024,3,alwar district,1530,2372803
rajasthan,2024,3,salumber district,177,334124
rajasthan,2024,3,deeg district,336,544086
rajasthan,2024,3,kota district,3056,4466816
rajasthan,2024,4,dudu district,218,364697
rajasthan,2024,4,sri ganganagar district,1551,3652698
rajasthan,2024,4,kekri district,301,415518
rajasthan,2024,4,jaipur district,17081,28322938
rajasthan,2024,4,baran district,595,821380
rajasthan,2024,4,khairthal tijara district,2106,2924729
rajasthan,2024,4,bhilwara district,1527,2411421
rajasthan,2024,4,jodhpur rural district,1196,2310318
rajasthan,2024,4,tonk district,751,1215872
rajasthan,2024,4,phalodi district,332,563849
rajasthan,2024,4,neem ka thana district,1158,2029941
rajasthan,2024,4,nagaur district,880,1493067
rajasthan,2024,4,barmer district,1142,1863604
rajasthan,2024,4,ajmer district,1920,3602110
rajasthan,2024,4,beawar district,786,1128785
rajasthan,2024,4,balotra district,726,1109721
rajasthan,2024,4,hanumangarh district,1407,3208079
rajasthan,2024,4,sanchore district,461,1063306
rajasthan,2024,4,rajsamand district,789,1455783
rajasthan,2024,4,bundi district,650,1025721
rajasthan,2024,4,shahpura district,343,586852
rajasthan,2024,4,jhunjhunu district,2446,4319408
rajasthan,2024,4,anupgarh district,578,1308960
rajasthan,2024,4,pali district,1292,2423375
rajasthan,2024,4,churu district,1284,2463480
rajasthan,2024,4,deedwana kuchaman district,932,1879418
rajasthan,2024,4,banswara district,633,1186733
rajasthan,2024,4,gangapur city district,564,732672
rajasthan,2024,4,dungarpur district,452,877021
rajasthan,2024,4,jodhpur district,2734,5715302
rajasthan,2024,4,karauli district,596,888236
rajasthan,2024,4,udaipur district,2461,4537156
rajasthan,2024,4,dausa district,1237,1920857
rajasthan,2024,4,bharatpur district,1095,1716436
rajasthan,2024,4,kotputli behror district,1753,2759988
rajasthan,2024,4,chittorgarh district,1223,2175493
rajasthan,2024,4,pratapgarh district,325,553406
rajasthan,2024,4,sawai madhopur district,658,1006622
rajasthan,2024,4,jalore district,816,1581561
rajasthan,2024,4,bikaner district,1807,3537883
rajasthan,2024,4,sikar district,2795,5214468
rajasthan,2024,4,dholpur district,622,878842
rajasthan,2024,4,sirohi district,913,1526583
rajasthan,2024,4,jaisalmer district,613,1109623
rajasthan,2024,4,jaipur rural district,3460,5851560
rajasthan,2024,4,jhalawar district,624,977721
rajasthan,2024,4,alwar district,1925,3251565
rajasthan,2024,4,salumber district,211,300534
rajasthan,2024,4,deeg district,460,663558
rajasthan,2024,4,kota district,3101,5002136
sikkim,2020,2,south district,4,1058
sikkim,2020,2,east district,16,3449
sikkim,2020,2,north district,1,282
sikkim,2020,3,south district,20,5534
sikkim,2020,3,west district,5,1319
sikkim,2020,3,east district,66,20284
sikkim,2020,3,north district,3,863
sikkim,2020,4,south district,11,26418
sikkim,2020,4,west district,7,7085
sikkim,2020,4,east district,41,26778
sikkim,2020,4,north district,8,9933
sikkim,2021,1,south district,20,15924
sikkim,2021,1,west district,22,20672
sikkim,2021,1,east district,72,64393
sikkim,2021,1,north district,8,10788
sikkim,2021,2,south district,23,30261
sikkim,2021,2,west district,7,4827
sikkim,2021,2,east district,55,77437
sikkim,2021,2,north district,8,9539
sikkim,2021,3,south district,21,29274
sikkim,2021,3,west district,9,7336
sikkim,2021,3,east district,67,86194
sikkim,2021,3,north district,9,17748
sikkim,2021,4,south district,41,85646
sikkim,2021,4,west district,29,84762
sikkim,2021,4,east district,109,291074
sikkim,2021,4,north district,16,42050
sikkim,2022,1,south district,35,101663
sikkim,2022,1,west district,37,91888
sikkim,2022,1,east district,157,463841
sikkim,2022,1,north district,10,28595
sikkim,2022,2,south district,14,27179
sikkim,2022,2,west district,35,84909
sikkim,2022,2,east district,99,233452
sikkim,2022,2,north district,12,38169
sikkim,2022,3,south district,34,65600
sikkim,2022,3,west district,30,71337
sikkim,2022,3,east district,165,310190
sikkim,2022,3,north district,14,27813
sikkim,2022,4,south district,45,74025
sikkim,2022,4,west district,43,147415
sikkim,2022,4,east district,192,377889
sikkim,2022,4,north district,26,67885
sikkim,2023,1,south district,51,99856
sikkim,2023,1,west district,26,120446
sikkim,2023,1,east district,158,380139
sikkim,2023,1,north district,25,88164
sikkim,2023,2,south district,45,107115
sikkim,2023,2,west district,40,98329
sikkim,2023,2,east district,169,366045
sikkim,2023,2,north district,16,56702
sikkim,2023,3,south district,49,95595
sikkim,2023,3,west district,20,44893
sikkim,2023,3,east district,155,436190
sikkim,2023,3,north district,27,121573
sikkim,2023,4,south district,67,117210
sikkim,2023,4,west district,39,125255
sikkim,2023,4,east district,184,485048
sikkim,2023,4,north district,34,66232
sikkim,2024,1,south district,66,132417
sikkim,2024,1,west district,43,132171
sikkim,2024,1,east district,251,548828
sikkim,2024,1,north district,40,66766
sikkim,2024,2,south district,122,330558
sikkim,2024,2,west district,74,167967
sikkim,2024,2,east district,438,952178
sikkim,2024,2,north district,51,139851
sikkim,2024,3,pakyong district,68,156436
sikkim,2024,3,soreng district,17,36469
sikkim,2024,3,namchi district,64,142584
sikkim,2024,3,gangtok district,219,461002
sikkim,2024,3,mangan district,65,150793
sikkim,2024,3,gyalshing district,28,82114
sikkim,2024,4,pakyong district,130,314200
sikkim,2024,4,soreng district,29,75012
sikkim,2024,4,namchi district,55,148697
sikkim,2024,4,gangtok district,298,643521
sikkim,2024,4,mangan district,46,105349
sikkim,2024,4,gyalshing district,41,94901
tamil-nadu,2020,2,tiruchirappalli district,118,23932
tamil-nadu,2020,2,ramanathapuram district,61,11757
tamil-nadu,2020,2,krishnagiri district,127,27365
tamil-nadu,2020,2,cuddalore district,46,10601
tamil-nadu,2020,2,kancheepuram district,426,81310
tamil-nadu,2020,2,tiruppur district,183,39160
tamil-nadu,2020,2,dharmapuri district,32,7336
tamil-nadu,2020,2,thoothukkudi district,47,10490
tamil-nadu,2020,2,thanjavur district,68,14512
tamil-nadu,2020,2,madurai district,128,27235
tamil-nadu,2020,2,tiruvannamalai district,66,13467
tamil-nadu,2020,2,salem district,89,18963
tamil-nadu,2020,2,nagapattinam district,22,5537
tamil-nadu,2020,2,tirupathur district,30,7007
tamil-nadu,2020,2,ariyalur district,11,2859
tamil-nadu,2020,2,chennai district,1251,220843
tamil-nadu,2020,2,the nilgiris district,30,6407
tamil-nadu,2020,2,erode district,103,21613
tamil-nadu,2020,2,karur district,23,4958
tamil-nadu,2020,2,kallakkurichi district,29,6377
tamil-nadu,2020,2,viluppuram district,64,15640
tamil-nadu,2020,2,pudukkottai district,11,2554
tamil-nadu,2020,2,perambalur district,9,2305
tamil-nadu,2020,2,coimbatore district,404,84687
tamil-nadu,2020,2,virudhunagar district,50,12975
tamil-nadu,2020,2,dindigul district,34,8003
tamil-nadu,2020,2,sivaganga district,16,3629
tamil-nadu,2020,2,tenkasi district,12,2874
tamil-nadu,2020,2,chengalpattu district,922,167660
tamil-nadu,2020,2,kanniyakumari district,37,8107
tamil-nadu,2020,2,tirunelveli district,30,7230
tamil-nadu,2020,2,thiruvallur district,723,141152
tamil-nadu,2020,2,theni district,23,5166
tamil-nadu,2020,2,ranipet district,57,12626
tamil-nadu,2020,2,namakkal district,38,9236
tamil-nadu,2020,2,vellore district,143,27782
tamil-nadu,2020,2,thiruvarur district,10,2197
tamil-nadu,2020,3,tiruchirappalli district,242,63698
tamil-nadu,2020,3,ramanathapuram district,74,21278
tamil-nadu,2020,3,krishnagiri district,305,82355
tamil-nadu,2020,3,cuddalore district,132,35779
tamil-nadu,2020,3,kancheepuram district,517,137966
tamil-nadu,2020,3,tiruppur district,474,116510
tamil-nadu,2020,3,dharmapuri district,99,31071
tamil-nadu,2020,3,thoothukkudi district,74,19254
tamil-nadu,2020,3,thanjavur district,110,34997
tamil-nadu,2020,3,madurai district,280,71534
tamil-nadu,2020,3,tiruvannamalai district,106,22808
tamil-nadu,2020,3,salem district,276,76062
tamil-nadu,2020,3,nagapattinam district,45,11934
tamil-nadu,2020,3,tirupathur district,77,17272
tamil-nadu,2020,3,ariyalur district,32,5950
tamil-nadu,2020,3,chennai district,1054,285279
tamil-nadu,2020,3,the nilgiris district,53,19305
tamil-nadu,2020,3,erode district,238,71619
tamil-nadu,2020,3,karur district,55,18693
tamil-nadu,2020,3,kallakkurichi district,84,25294
tamil-nadu,2020,3,viluppuram district,86,26523
tamil-nadu,2020,3,pudukkottai district,59,13834
tamil-nadu,2020,3,perambalur district,24,6715
tamil-nadu,2020,3,coimbatore district,932,282409
tamil-nadu,2020,3,virudhunagar district,88,24145
tamil-nadu,2020,3,dindigul district,138,35998
tamil-nadu,2020,3,sivaganga district,58,17764
tamil-nadu,2020,3,tenkasi district,36,10980
tamil-nadu,2020,3,chengalpattu district,683,205559
tamil-nadu,2020,3,kanniyakumari district,114,32513
tamil-nadu,2020,3,tirunelveli district,91,30539
tamil-nadu,2020,3,thiruvallur district,823,245818
tamil-nadu,2020,3,theni district,60,15450
tamil-nadu,2020,3,ranipet district,81,20108
tamil-nadu,2020,3,namakkal district,182,53048
tamil-nadu,2020,3,vellore district,209,59188
tamil-nadu,2020,3,thiruvarur district,35,8124
tamil-nadu,2020,4,tiruchirappalli district,269,225395
tamil-nadu,2020,4,ramanathapuram district,93,86922
tamil-nadu,2020,4,krishnagiri district,468,393985
tamil-nadu,2020,4,cuddalore district,181,160930
tamil-nadu,2020,4,kancheepuram district,696,631757
tamil-nadu,2020,4,tiruppur district,542,423333
tamil-nadu,2020,4,dharmapuri district,146,98395
tamil-nadu,2020,4,thoothukkudi district,66,56742
tamil-nadu,2020,4,thanjavur district,195,159672
tamil-nadu,2020,4,madurai district,359,345586
tamil-nadu,2020,4,tiruvannamalai district,143,112902
tamil-nadu,2020,4,salem district,341,236999
tamil-nadu,2020,4,nagapattinam district,64,78095
tamil-nadu,2020,4,tirupathur district,88,80027
tamil-nadu,2020,4,ariyalur district,44,38481
tamil-nadu,2020,4,chennai district,1615,1430154
tamil-nadu,2020,4,the nilgiris district,58,68886
tamil-nadu,2020,4,erode district,245,195647
tamil-nadu,2020,4,karur district,88,88319
tamil-nadu,2020,4,kallakkurichi district,82,77879
tamil-nadu,2020,4,viluppuram district,154,111927
tamil-nadu,2020,4,pudukkottai district,42,47388
tamil-nadu,2020,4,perambalur district,24,16779
tamil-nadu,2020,4,coimbatore district,989,761940
tamil-nadu,2020,4,virudhunagar district,154,140722
tamil-nadu,2020,4,dindigul district,182,164917
tamil-nadu,2020,4,sivaganga district,71,57579
tamil-nadu,2020,4,tenkasi district,63,67700
tamil-nadu,2020,4,chengalpattu district,937,911872
tamil-nadu,2020,4,kanniyakumari district,119,134569
tamil-nadu,2020,4,tirunelveli district,133,141880
tamil-nadu,2020,4,thiruvallur district,1001,937498
tamil-nadu,2020,4,theni district,76,69195
tamil-nadu,2020,4,ranipet district,137,119741
tamil-nadu,2020,4,namakkal district,178,128713
tamil-nadu,2020,4,vellore district,186,140089
tamil-nadu,2020,4,thiruvarur district,61,50960
tamil-nadu,2021,1,tiruchirappalli district,327,209424
tamil-nadu,2021,1,ramanathapuram district,100,90430
tamil-nadu,2021,1,krishnagiri district,556,461927
tamil-nadu,2021,1,cuddalore district,246,198231
tamil-nadu,2021,1,kancheepuram district,934,721686
tamil-nadu,2021,1,tiruppur district,710,476739
tamil-nadu,2021,1,dharmapuri district,184,125290
tamil-nadu,2021,1,thoothukkudi district,156,115272
tamil-nadu,2021,1,thanjavur district,193,182684
tamil-nadu,2021,1,madurai district,502,410270
tamil-nadu,2021,1,tiruvannamalai district,201,121229
tamil-nadu,2021,1,salem district,479,373355
tamil-nadu,2021,1,nagapattinam district,116,101836
tamil-nadu,2021,1,tirupathur district,121,74460
tamil-nadu,2021,1,ariyalur district,54,40268
tamil-nadu,2021,1,chennai district,2570,2012553
tamil-nadu,2021,1,the nilgiris district,66,57500
tamil-nadu,2021,1,erode district,368,274543
tamil-nadu,2021,1,karur district,100,61050
tamil-nadu,2021,1,kallakkurichi district,103,92058
tamil-nadu,2021,1,viluppuram district,220,173619
tamil-nadu,2021,1,pudukkottai district,81,56018
tamil-nadu,2021,1,perambalur district,50,41473
tamil-nadu,2021,1,coimbatore district,1256,882626
tamil-nadu,2021,1,virudhunagar district,183,134166
tamil-nadu,2021,1,dindigul district,264,185304
tamil-nadu,2021,1,sivaganga district,96,75996
tamil-nadu,2021,1,tenkasi district,76,76585
tamil-nadu,2021,1,chengalpattu district,1311,1231310
tamil-nadu,2021,1,kanniyakumari district,133,98725
tamil-nadu,2021,1,tirunelveli district,151,161974
tamil-nadu,2021,1,thiruvallur district,1592,1272511
tamil-nadu,2021,1,theni district,124,104697
tamil-nadu,2021,1,ranipet district,168,117022
tamil-nadu,2021,1,namakkal district,226,133967
tamil-nadu,2021,1,vellore district,298,170937
tamil-nadu,2021,1,thiruvarur district,91,63114
tamil-nadu,2021,2,tiruchirappalli district,429,442345
tamil-nadu,2021,2,ramanathapuram district,134,143490
tamil-nadu,2021,2,krishnagiri district,606,582625
tamil-nadu,2021,2,cuddalore district,286,305673
tamil-nadu,2021,2,kancheepuram district,1140,1118225
tamil-nadu,2021,2,tiruppur district,861,699383
tamil-nadu,2021,2,dharmapuri district,217,189833
tamil-nadu,2021,2,thoothukkudi district,256,259438
tamil-nadu,2021,2,thanjavur district,271,291354
tamil-nadu,2021,2,madurai district,793,701143
tamil-nadu,2021,2,tiruvannamalai district,219,234516
tamil-nadu,2021,2,salem district,590,519803
tamil-nadu,2021,2,nagapattinam district,160,174414
tamil-nadu,2021,2,tirupathur district,154,147580
tamil-nadu,2021,2,ariyalur district,63,66251
tamil-nadu,2021,2,chennai district,2673,2195652
tamil-nadu,2021,2,the nilgiris district,88,73857
tamil-nadu,2021,2,erode district,455,425242
tamil-nadu,2021,2,karur district,160,158067
tamil-nadu,2021,2,kallakkurichi district,138,131939
tamil-nadu,2021,2,viluppuram district,258,225443
tamil-nadu,2021,2,pudukkottai district,102,98881
tamil-nadu,2021,2,perambalur district,41,37167
tamil-nadu,2021,2,coimbatore district,1592,1477281
tamil-nadu,2021,2,virudhunagar district,245,213707
tamil-nadu,2021,2,dindigul district,334,314542
tamil-nadu,2021,2,sivaganga district,138,129997
tamil-nadu,2021,2,tenkasi district,110,101781
tamil-nadu,2021,2,chengalpattu district,1477,1417438
tamil-nadu,2021,2,kanniyakumari district,226,287318
tamil-nadu,2021,2,tirunelveli district,335,343854
tamil-nadu,2021,2,thiruvallur district,2066,1899615
tamil-nadu,2021,2,theni district,153,183132
tamil-nadu,2021,2,ranipet district,184,188059
tamil-nadu,2021,2,namakkal district,311,258004
tamil-nadu,2021,2,vellore district,327,317091
tamil-nadu,2021,2,thiruvarur district,90,90204
tamil-nadu,2021,3,tiruchirappalli district,521,481815
tamil-nadu,2021,3,ramanathapuram district,163,244272
tamil-nadu,2021,3,krishnagiri district,840,869170
tamil-nadu,2021,3,cuddalore district,401,508465
tamil-nadu,2021,3,kancheepuram district,1442,1367259
tamil-nadu,2021,3,tiruppur district,1193,1061146
tamil-nadu,2021,3,dharmapuri district,205,223645
tamil-nadu,2021,3,thoothukkudi district,234,266628
tamil-nadu,2021,3,thanjavur district,271,310261
tamil-nadu,2021,3,madurai district,881,881288
tamil-nadu,2021,3,tiruvannamalai district,300,330451
tamil-nadu,2021,3,salem district,805,1004135
tamil-nadu,2021,3,nagapattinam district,181,220779
tamil-nadu,2021,3,tirupathur district,175,185284
tamil-nadu,2021,3,ariyalur district,86,75506
tamil-nadu,2021,3,chennai district,4367,3861435
tamil-nadu,2021,3,the nilgiris district,134,183427
tamil-nadu,2021,3,erode district,625,682937
tamil-nadu,2021,3,karur district,156,146882
tamil-nadu,2021,3,kallakkurichi district,112,149462
tamil-nadu,2021,3,viluppuram district,257,274851
tamil-nadu,2021,3,pudukkottai district,100,117707
tamil-nadu,2021,3,perambalur district,52,57076
tamil-nadu,2021,3,coimbatore district,2007,1991798
tamil-nadu,2021,3,virudhunagar district,239,222700
tamil-nadu,2021,3,dindigul district,325,337226
tamil-nadu,2021,3,sivaganga district,157,182791
tamil-nadu,2021,3,tenkasi district,143,164321
tamil-nadu,2021,3,chengalpattu district,1893,2088255
tamil-nadu,2021,3,kanniyakumari district,224,264969
tamil-nadu,2021,3,tirunelveli district,358,349274
tamil-nadu,2021,3,thiruvallur district,2885,2839315
tamil-nadu,2021,3,theni district,186,207018
tamil-nadu,2021,3,ranipet district,218,258520
tamil-nadu,2021,3,namakkal district,434,419609
tamil-nadu,2021,3,vellore district,377,383363
tamil-nadu,2021,3,thiruvarur district,160,189878
tamil-nadu,2021,4,tiruchirappalli district,792,1056977
tamil-nadu,2021,4,ramanathapuram district,210,271287
tamil-nadu,2021,4,krishnagiri district,1323,1653893
tamil-nadu,2021,4,cuddalore district,540,756151
tamil-nadu,2021,4,kancheepuram district,2055,2467606
tamil-nadu,2021,4,tiruppur district,2096,2467072
tamil-nadu,2021,4,dharmapuri district,289,479613
tamil-nadu,2021,4,thoothukkudi district,326,512260
tamil-nadu,2021,4,thanjavur district,402,746619
tamil-nadu,2021,4,madurai district,1507,1719722
tamil-nadu,2021,4,tiruvannamalai district,339,452061
tamil-nadu,2021,4,salem district,959,1307980
tamil-nadu,2021,4,nagapattinam district,232,325491
tamil-nadu,2021,4,tirupathur district,286,401281
tamil-nadu,2021,4,ariyalur district,129,166205
tamil-nadu,2021,4,chennai district,5769,6143037
tamil-nadu,2021,4,the nilgiris district,285,475488
tamil-nadu,2021,4,erode district,677,1113805
tamil-nadu,2021,4,karur district,247,344098
tamil-nadu,2021,4,kallakkurichi district,199,297923
tamil-nadu,2021,4,viluppuram district,406,584387
tamil-nadu,2021,4,pudukkottai district,207,259149
tamil-nadu,2021,4,perambalur district,73,89288
tamil-nadu,2021,4,coimbatore district,2943,4272322
tamil-nadu,2021,4,virudhunagar district,405,514159
tamil-nadu,2021,4,dindigul district,552,706258
tamil-nadu,2021,4,sivaganga district,201,314440
tamil-nadu,2021,4,tenkasi district,189,251325
tamil-nadu,2021,4,chengalpattu district,2877,3652362
tamil-nadu,2021,4,kanniyakumari district,412,656152
tamil-nadu,2021,4,tirunelveli district,499,652318
tamil-nadu,2021,4,thiruvallur district,3895,4604901
tamil-nadu,2021,4,theni district,286,427075
tamil-nadu,2021,4,ranipet district,326,452834
tamil-nadu,2021,4,namakkal district,396,579361
tamil-nadu,2021,4,vellore district,544,777861
tamil-nadu,2021,4,thiruvarur district,164,231529
tamil-nadu,2022,1,tiruchirappalli district,1034,1459109
tamil-nadu,2022,1,ramanathapuram district,220,366054
tamil-nadu,2022,1,krishnagiri district,1582,2435788
tamil-nadu,2022,1,cuddalore district,763,1249929
tamil-nadu,2022,1,kancheepuram district,3182,3910459
tamil-nadu,2022,1,tiruppur district,2393,3287882
tamil-nadu,2022,1,dharmapuri district,367,636107
tamil-nadu,2022,1,thoothukkudi district,482,833977
tamil-nadu,2022,1,thanjavur district,599,926904
tamil-nadu,2022,1,madurai district,1996,2487362
tamil-nadu,2022,1,tiruvannamalai district,494,792716
tamil-nadu,2022,1,salem district,1415,2147587
tamil-nadu,2022,1,nagapattinam district,333,574536
tamil-nadu,2022,1,tirupathur district,325,503152
tamil-nadu,2022,1,ariyalur district,183,276135
tamil-nadu,2022,1,chennai district,9138,9949256
tamil-nadu,2022,1,the nilgiris district,330,627279
tamil-nadu,2022,1,erode district,1139,1890815
tamil-nadu,2022,1,karur district,311,474739
tamil-nadu,2022,1,kallakkurichi district,268,483534
tamil-nadu,2022,1,viluppuram district,557,883618
tamil-nadu,2022,1,pudukkottai district,233,361402
tamil-nadu,2022,1,perambalur district,92,173486
tamil-nadu,2022,1,coimbatore district,4682,6798923
tamil-nadu,2022,1,virudhunagar district,423,633652
tamil-nadu,2022,1,dindigul district,619,1122922
tamil-nadu,2022,1,sivaganga district,304,499244
tamil-nadu,2022,1,tenkasi district,287,594379
tamil-nadu,2022,1,chengalpattu district,4588,5867983
tamil-nadu,2022,1,kanniyakumari district,552,1012992
tamil-nadu,2022,1,tirunelveli district,596,880850
tamil-nadu,2022,1,thiruvallur district,5793,7146597
tamil-nadu,2022,1,theni district,363,601250
tamil-nadu,2022,1,ranipet district,465,679825
tamil-nadu,2022,1,namakkal district,606,989125
tamil-nadu,2022,1,vellore district,653,1013919
tamil-nadu,2022,1,thiruvarur district,254,395558
tamil-nadu,2022,2,tiruchirappalli district,1008,1443635
tamil-nadu,2022,2,ramanathapuram district,247,429895
tamil-nadu,2022,2,krishnagiri district,1589,2378328
tamil-nadu,2022,2,cuddalore district,582,924624
tamil-nadu,2022,2,kancheepuram district,3162,3846819
tamil-nadu,2022,2,tiruppur district,2124,2931960
tamil-nadu,2022,2,dharmapuri district,383,583844
tamil-nadu,2022,2,thoothukkudi district,427,681029
tamil-nadu,2022,2,thanjavur district,623,982120
tamil-nadu,2022,2,madurai district,1698,2180677
tamil-nadu,2022,2,tiruvannamalai district,385,584932
tamil-nadu,2022,2,salem district,1359,1934101
tamil-nadu,2022,2,nagapattinam district,291,571550
tamil-nadu,2022,2,tirupathur district,338,578309
tamil-nadu,2022,2,ariyalur district,131,189617
tamil-nadu,2022,2,chennai district,8966,9428379
tamil-nadu,2022,2,the nilgiris district,288,635126
tamil-nadu,2022,2,erode district,1095,1709224
tamil-nadu,2022,2,karur district,275,510904
tamil-nadu,2022,2,kallakkurichi district,198,353123
tamil-nadu,2022,2,viluppuram district,444,731447
tamil-nadu,2022,2,pudukkottai district,211,308306
tamil-nadu,2022,2,perambalur district,84,128671
tamil-nadu,2022,2,coimbatore district,4859,6626440
tamil-nadu,2022,2,virudhunagar district,395,570429
tamil-nadu,2022,2,dindigul district,641,1081508
tamil-nadu,2022,2,sivaganga district,297,508730
tamil-nadu,2022,2,tenkasi district,249,451084
tamil-nadu,2022,2,chengalpattu district,5135,6248146
tamil-nadu,2022,2,kanniyakumari district,603,995272
tamil-nadu,2022,2,tirunelveli district,602,929200
tamil-nadu,2022,2,thiruvallur district,5732,6846087
tamil-nadu,2022,2,theni district,409,641632
tamil-nadu,2022,2,ranipet district,341,543961
tamil-nadu,2022,2,namakkal district,729,985030
tamil-nadu,2022,2,vellore district,601,951426
tamil-nadu,2022,2,thiruvarur district,213,409555
tamil-nadu,2022,3,tiruchirappalli district,1475,2188413
tamil-nadu,2022,3,ramanathapuram district,337,474333
tamil-nadu,2022,3,krishnagiri district,2049,2783886
tamil-nadu,2022,3,cuddalore district,919,1242691
tamil-nadu,2022,3,kancheepuram district,4007,4599265
tamil-nadu,2022,3,tiruppur district,3159,4086616
tamil-nadu,2022,3,dharmapuri district,510,784874
tamil-nadu,2022,3,thoothukkudi district,664,1022686
tamil-nadu,2022,3,thanjavur district,943,1270931
tamil-nadu,2022,3,madurai district,2580,3145380
tamil-nadu,2022,3,tiruvannamalai district,593,837249
tamil-nadu,2022,3,salem district,2209,2747178
tamil-nadu,2022,3,nagapattinam district,475,714624
tamil-nadu,2022,3,tirupathur district,450,615114
tamil-nadu,2022,3,ariyalur district,232,319274
tamil-nadu,2022,3,chennai district,12059,12069618
tamil-nadu,2022,3,the nilgiris district,366,638373
tamil-nadu,2022,3,erode district,1604,2050237
tamil-nadu,2022,3,karur district,445,559683
tamil-nadu,2022,3,kallakkurichi district,298,451963
tamil-nadu,2022,3,viluppuram district,584,947508
tamil-nadu,2022,3,pudukkottai district,282,411748
tamil-nadu,2022,3,perambalur district,117,203331
tamil-nadu,2022,3,coimbatore district,6704,8554497
tamil-nadu,2022,3,virudhunagar district,560,761911
tamil-nadu,2022,3,dindigul district,849,1326297
tamil-nadu,2022,3,sivaganga district,432,680435
tamil-nadu,2022,3,tenkasi district,377,570459
tamil-nadu,2022,3,chengalpattu district,6535,7905304
tamil-nadu,2022,3,kanniyakumari district,742,1186626
tamil-nadu,2022,3,tirunelveli district,821,1156720
tamil-nadu,2022,3,thiruvallur district,7766,8767762
tamil-nadu,2022,3,theni district,540,749102
